local_file,direct_url,landing_page,version_label,retrieved,notes,sha256,archive_url,checked
chugoku-keitozu-kikan-202504.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/,组标题「基幹系統（2025年度）」;页顶更新日2026-04-24,2026-08-03,基幹系統;全图匿名;实为JPEG拼贴,735ec0c03bd804b479fe8d9f6f00b0ce382b0fce101b4f7461f2da03abd5873e,https://web.archive.org/web/20260806093657/https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025.pdf,2026-08-06
chugoku-keitozu-tottori-202504.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025_tori.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/,组标题「ローカル系統（2025年度）」,2026-08-03,鳥取県,7a77af442cd1e39137de3368dd2d6d63641767ba79f02a931c5701f8af8fc92f,https://web.archive.org/web/20260806093713/https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025_tori.pdf,2026-08-06
chugoku-keitozu-shimane-202504.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025_shima.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/,组标题「ローカル系統（2025年度）」,2026-08-03,島根県,2c2c7d1ee0c726efb82d6ecc5377fe5d6ddc9880485b4d02274f5dc288e5b01e,https://web.archive.org/web/20260806093734/https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025_shima.pdf,2026-08-06
chugoku-keitozu-okayama-202504.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025_oka.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/,组标题「ローカル系統（2025年度）」,2026-08-03,岡山県,c8fda5a36a965e0cf54e99cfb4d1f61f39dd6ec2a13a2ea7c6cd747a792471a9,https://web.archive.org/web/20260806093754/https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025_oka.pdf,2026-08-06
chugoku-keitozu-hiroshima-202504.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025_hiro.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/,组标题「ローカル系統（2025年度）」,2026-08-03,広島県;⑥页混入愛媛岛屿④页混入岡山笠岡,bf1e067424ea922a3d6196f93400c4527a6fcb01f3690e0b9956b25280afa367,https://web.archive.org/web/20260806093811/https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025_hiro.pdf,2026-08-06
chugoku-keitozu-yamaguchi-202504.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025_yama.pdf,https://www.energia.co.jp/nw/service/retailer/keitou/access/,组标题「ローカル系統（2025年度）」,2026-08-03,山口県,8865eb9cc8cbdf9838ce7f27a96d8e0361ef0f01cb09acbe50723c1e205f62cd,https://web.archive.org/web/20260806093830/https://www.energia.co.jp/nw/service/retailer/keitou/access/pdf/keitoukousei2025_yama.pdf,2026-08-06
shikoku-keitozu-kikan-202608.pdf,https://www.yonden.co.jp/nw/assets/line_access/data/sys_capa_kikan00_map_202608_08.pdf,https://www.yonden.co.jp/nw/line_access/main/index.html,PDF内文右上「【2026年8月1日更新】」;文件名202608,2026-08-03,187kV以上基幹;含机器可读边表,d333036a9eec92cdc320603ffbc0b94a18816ef478ac3c711dfa8ee8ef3471c5,https://web.archive.org/web/20260806093852/https://www.yonden.co.jp/nw/assets/line_access/data/sys_capa_kikan00_map_202608_08.pdf,2026-08-06
kyushu-renkeimap-index-260730.pdf,https://www.kyuden.co.jp/var/rev0/0890/0606/td_renkeimap_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,落地页标注「（2026年7月31日更新）」;文件名日期戳260730,2026-08-03,总览索引図;31地区图链接嵌在本PDF的URI注释内,62f50279c485ba4c6b2ccee1a9e9310024f352923c88bdc246a3e8006c73ce7c,http://web.archive.org/web/20260806093917/https://www.kyuden.co.jp/var/rev0/0890/0606/td_renkeimap_260730.pdf,2026-08-06
kyushu-regional/kyushu-01moji-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_01moji_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730;监控索引PDF文件名变化,2026-08-03,地区送電系統図,a045f57a66a5535f0dadf08e8d236e2dad34b0a17957bc2619731c5e28e6d315,https://web.archive.org/web/20260806093938/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_01moji_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-02kokura-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_02kokura_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,302c06d269730b3070f5ad28d1a89074d6054a61d21e2abc78f9b563fae319d6,https://web.archive.org/web/20260806093957/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_02kokura_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-03wakamatsu-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_03wakamatsu_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,35c8a1e03a499779956f70f3a69eef0b627c663a209de267be22aaef01319c95,http://web.archive.org/web/20260806094019/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_03wakamatsu_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-04yahata-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_04yahata_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,c3af6c76118c8dad2d9bab2b98c264af4e6c1d9a1f71c66c8f8e7b6ba359286a,https://web.archive.org/web/20260806094039/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_04yahata_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-05koga-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_05koga_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,3f1800063d1060557fde72a61409c5b8aa20837c59a54d2657d36808c717e980,https://web.archive.org/web/20260806094059/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_05koga_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-06iizuka-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_06iizuka_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,71ed275736bad02fe8ce59295c2042c9013504603b989546c04d52ee2fad1978,https://web.archive.org/web/20260806094121/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_06iizuka_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-07higashi_fukuoka-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_07higashi_fukuoka_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,919618eef6befab78be4da50bde1b5968d2848f4b7fbba1b9be063b52add0042,https://web.archive.org/web/20260806094141/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_07higashi_fukuoka_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-08minami_fukuoka-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_08minami_fukuoka_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,0910f8d1c70fa33fc168e5d2885f9efb7e9e217e1e0c705f775e8b1e311b0b8c,https://web.archive.org/web/20260806094201/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_08minami_fukuoka_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-09akasaka-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_09akasaka_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,8f3828bea18953b0f3659276bd64a2749afe23f93f4315c1e2621778d1f6eb4a,https://web.archive.org/web/20260806094221/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_09akasaka_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-10ito-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_10ito_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,51a283cca548b821b869634870064fca50f0f51057ae5bac8b4c178c2b8e6a27,https://web.archive.org/web/20260806094239/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_10ito_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-11buzen-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_11buzen_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,ea22c4a1647e88d0e773323b0329d67b4281dd4b411ad4896dd03bbeb5886b70,https://web.archive.org/web/20260806094304/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_11buzen_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-12chuo-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_12chuo_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,9734e79c0881a813fb967544e9f56dd721fcf45bfb3ae4f221c82bca6c8018a7,https://web.archive.org/web/20260806094324/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_12chuo_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-13kurume-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_13kurume_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,86e23cfe28e05ecfe6c700da79ce6a1be6bf37e7a80db38eae87d5cefc68f39c,https://web.archive.org/web/20260806094344/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_13kurume_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-14omuta-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_14omuta_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,fe562b8aba9d79f8435ca0ca367aeb4732efcd78c4c60df4991dd7a1d4a910a2,http://web.archive.org/web/20260806094402/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_14omuta_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-15oita-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_15oita_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,d7050a021c262fbaf91b6b4ab66b45bbdafc4cc54a6168e967bc93e1cddc1b3b,https://web.archive.org/web/20260806094423/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_15oita_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-16hita-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_16hita_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,ebd41c13d9676db2401bdf7910876bcc1e9a4a47bcf9844ffe95b08ab40da204,https://web.archive.org/web/20260806094442/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_16hita_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-17saiki-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_17saiki_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,56a0d70116fb06aeff5b014fe3067c9b84a69d8adafbefa72d17f808793b5dec,http://web.archive.org/web/20260806094501/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_17saiki_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-18karatsu-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_18karatsu_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,7b14ab9a25c737ed489e41deb52ba4b4b3f74728896695f416aaea5912492ce2,http://web.archive.org/web/20260806094523/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_18karatsu_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-19takeo-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_19takeo_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,274144e1c48376a0077997c9e12c2652133ef0372fe25f731474d435180d1c43,https://web.archive.org/web/20260806094544/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_19takeo_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-20nagasaki-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_20nagasaki_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,aa9bb9a55eaa259af93909889bfce08a4165880a4e104ac474e45bcbda4a18c9,https://web.archive.org/web/20260806094603/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_20nagasaki_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-21isahaya-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_21isahaya_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,540b3eb0d19620c13d24e454261ca1666974b79972e374c1160f637d045a0513,https://web.archive.org/web/20260806094622/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_21isahaya_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-22kumamoto-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_22kumamoto_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,4c89e339b226b8e517d980ce07593c5e38fd810770fe53a484a4d2440bf2d8f9,https://web.archive.org/web/20260806094640/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_22kumamoto_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-23yatsushiro-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_23yatsushiro_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,11ce853562d76fe8e1e99666991919f3ebb8ee511b875f97628c04d4c1f9c9bf,http://web.archive.org/web/20260806094712/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_23yatsushiro_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-24hitoyoshi-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_24hitoyoshi_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,bfbaded75bfd2e27f26a515c79ff6bd4cd91a88957c4b25fe6034d3d08a297d1,https://web.archive.org/web/20260806094735/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_24hitoyoshi_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-25hyuga-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_25hyuga_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,2b780ccc5be1e9889ebeffc0811e3b7364d56ab377d6cff5b4b1b9aa4a9d1336,https://web.archive.org/web/20260806094752/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_25hyuga_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-26miyazaki-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_26miyazaki_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,3405b8dba1a1e5b75bfe512f8df42ff4a082b8c2d9f3b4742b6d4ac3fdc012a4,http://web.archive.org/web/20260806094810/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_26miyazaki_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-27sendai-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_27sendai_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,42252690731e4d883d50a6d6128c5005f9f47688ae312523027b063821a9f343,,2026-08-06
kyushu-regional/kyushu-28kirishima-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_28kirishima_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,5555d1571f07869f8d8f15fb1fdf3ebf9391332dfcc90f4d5ad58aa5e32ba172,https://web.archive.org/web/20260806094852/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_28kirishima_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-29kagoshima-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_29kagoshima_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,acb364fddb50e4450bb5004b1cdfcd38c61b655e8d74d20bf8195c06497c9bbe,https://web.archive.org/web/20260806094907/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_29kagoshima_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-30osumi-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_30osumi_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,地区送電系統図,872f36ec7ad9e2ba857e5300563237b25c6c20938630baa4ff2c3573d4b8ce4f,http://web.archive.org/web/20260806094923/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_30osumi_map_260730.pdf,2026-08-06
kyushu-regional/kyushu-31ritou-260730.pdf,https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_31ritou_map_260730.pdf,https://www.kyuden.co.jp/td/service/wheeling/disclosure.html,文件名日期戳260730,2026-08-03,離島地区;实为4页多岛,229a8bfca372bc6cb108d6d26f9b30997999406dc9717a8f2bb500ebaa127d4a,https://web.archive.org/web/20260806094956/https://www.kyuden.co.jp/library/td/pdf/td_service_wheeling_rule-document_disclosure/map/td_31ritou_map_260730.pdf,2026-08-06
okinawa-keitozu-202607.pdf,https://www.okiden.co.jp/shared/pdf/business-support/service/juyo-and-sohaiden/keitouzu1.pdf,https://www.okiden.co.jp/business-support/service/juyo-and-sohaiden/jisseki1/index.html,PDF内文左上「＜系統図（2026年7月）＞」;文件名无日期须开PDF核对,2026-08-03,冲绳全域66/132kV含地中线;站名=数字略号,307274e8b03f23b4f87fad30fc67497ad00cca69816cabc74c1496fcf79d02bc,https://web.archive.org/web/20260806095015/https://www.okiden.co.jp/shared/pdf/business-support/service/juyo-and-sohaiden/keitouzu1.pdf,2026-08-06
okiden/con_res_map01_01.csv,https://www.okiden.co.jp/shared/csv/business-support/service/rule/plan/con_res_map01_01.csv,https://www.okiden.co.jp/business-support/service/rule/plan/index.html,ページ表記「2026年7月21日 更新」／CSV 先頭「2026年6月末時点」,2026-08-05,沖縄電力管内(本島)における空容量マッピングならびに運用容量等一覧表 (132kV線路、66kV線路、変電所)。送電線（132kV/66kV）一覧,,,
okiden/con_res_map01_02.csv,https://www.okiden.co.jp/shared/csv/business-support/service/rule/plan/con_res_map01_02.csv,https://www.okiden.co.jp/business-support/service/rule/plan/index.html,ページ表記「2026年7月21日 更新」／CSV 先頭「2026年6月末時点」,2026-08-05,沖縄電力管内(本島)における空容量マッピングならびに運用容量等一覧表 (132kV線路、66kV線路、変電所)。変電所一覧。★電気所略号→実名の対照表として使用,,,
okiden/con_res_map01_03.csv,https://www.okiden.co.jp/shared/csv/business-support/service/rule/plan/con_res_map01_03.csv,https://www.okiden.co.jp/business-support/service/rule/plan/index.html,ページ表記「2026年7月21日 更新」／CSV 先頭「2026年6月末時点」,2026-08-05,沖縄電力管内(本島)における空容量マッピングならびに運用容量等一覧表 (132kV線路、66kV線路、変電所)。配電用変電所一覧。No 欄が生の n-m 形式で無汚染＝番号復元の検算に使用,,,
